id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct
1227,AJUI32V3AFBLE,134,26,120,1134,526,1507,19,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,
1228,AJUI32V3AFBLE,134,26,124,1515,523,1876,11,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,
1229,A2GXKPQB64DZC1,269,6,216,949,479,1347,30,XZK9ICPO6GE9KZU8IROM,1/1/2020 22:27:33.702,1,
1230,A2GXKPQB64DZC1,269,17,198,671,483,877,12,XZK9ICPO6GE9KZU8IROM,1/1/2020 22:27:33.702,1,
1231,A1Q4N7ZTNI9IKX,13,26,134,585,522,1078,23,EEBXC9K4N89BFSXC06SO,1/1/2020 22:27:56.574,1,
1232,A285CT5UNFIK03,212,6,168,507,472,1113,23,TSIGWKTNHVERYW0NGOWD,1/1/2020 22:28:02.082,1,
1233,AUKAQ17894HDP,48,14,422,308,84,967,2,2AVQTBGWLLX8U044FCKK,1/1/2020 22:28:05.761,1,
1234,AUKAQ17894HDP,48,20,450,1139,110,1673,3,2AVQTBGWLLX8U044FCKK,1/1/2020 22:28:05.761,1,
1235,A285CT5UNFIK03,133,6,76,357,497,796,30,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,
1236,A285CT5UNFIK03,133,4,80,796,505,1101,10,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,
1237,A285CT5UNFIK03,133,26,115,1148,513,1545,10,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,
1238,A285CT5UNFIK03,133,26,140,1551,516,1697,16,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,
1239,AUKAQ17894HDP,391,15,476,354,168,714,8,AWLXPI5LMEKUB8ILK9GD,1/1/2020 22:30:53.959,1,
1240,A3R4SD33QQVAJX,253,5,269,700,503,1536,10,8N1C7PNO2WH8WA3PKKZF,1/1/2020 22:30:58.041,1,
1241,A3R4SD33QQVAJX,41,6,286,1060,510,1357,12,IBMC15WUZT7KMY12XP6V,1/1/2020 22:31:40.209,1,
1242,A3R4SD33QQVAJX,281,5,254,911,514,1440,10,X6ID0R11H364E5XICQ91,1/1/2020 22:32:23.845,1,
1243,A17SRXUZ1ZWLMM,199,26,114,1237,445,1568,17,5YQ8HG27SBCU73RUA0QF,1/1/2020 22:35:04.377,1,
1244,A17SRXUZ1ZWLMM,199,15,141,880,436,1179,6,5YQ8HG27SBCU73RUA0QF,1/1/2020 22:35:04.377,1,
1245,A17SRXUZ1ZWLMM,117,3,151,527,430,931,21,AWA6WOF280AX0345OPD4,1/1/2020 22:36:19.604,1,
1246,AYTPMELOHEG9M,22,6,127,252,434,739,8,PL64GE6HRN1Z6V9L83J0,1/1/2020 23:54:26.355,1,
1247,A28QUR0QYD2WI7,348,26,231,392,475,574,39,SU99Z5S2C8E9L8KYN11V,1/1/2020 23:56:17.274,1,
1248,A28QUR0QYD2WI7,348,4,213,1342,486,1955,18,SU99Z5S2C8E9L8KYN11V,1/1/2020 23:56:17.274,1,
1249,A28QUR0QYD2WI7,4,8,276,1211,432,1377,18,QPGG5VO8RKUUNY1L7PX8,1/1/2020 23:57:41.917,1,
1250,A14G186QB7T5QB,71,26,200,399,522,1118,36,WMOAGSX9ATLTNDED1GPX,2/1/2020 00:01:52.739,1,
1251,A14G186QB7T5QB,71,26,217,219,518,390,22,WMOAGSX9ATLTNDED1GPX,2/1/2020 00:01:52.739,1,
1252,A2SUDCYQHO8Q8G,171,26,319,188,591,921,24,RJD3Q2WE8AIAT5DKUJPN,2/1/2020 00:03:14.598,1,
1253,AKVRR13UML55Y,281,8,130,888,532,1266,24,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,
1254,AKVRR13UML55Y,281,8,131,1446,556,1806,16,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,
1255,AKVRR13UML55Y,281,8,123,110,544,513,30,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,
1256,AKVRR13UML55Y,281,8,253,1826,564,2006,13,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,
1257,A2SUDCYQHO8Q8G,94,3,198,333,496,889,44,V3H86IPYJ9JVIOTVM4LA,2/1/2020 00:05:47.187,1,
1258,A2SUDCYQHO8Q8G,94,26,217,950,497,1272,19,V3H86IPYJ9JVIOTVM4LA,2/1/2020 00:05:47.187,1,
1259,A31LNRQZVGM1R6,228,19,150,438,551,1566,6,S8AFF8CZDBVB7N8UTRUN,2/1/2020 00:22:06.87,1,
1260,A31LNRQZVGM1R6,228,26,525,1670,155,2006,13,S8AFF8CZDBVB7N8UTRUN,2/1/2020 00:22:06.87,1,
1261,A31LNRQZVGM1R6,509,8,147,736,446,1178,17,EJGFNS75RGFGJO8ZUE6S,2/1/2020 00:38:13.176,1,
1262,A31LNRQZVGM1R6,509,26,446,711,149,442,9,EJGFNS75RGFGJO8ZUE6S,2/1/2020 00:38:13.176,1,
1263,A31LNRQZVGM1R6,509,26,468,1190,254,1572,7,EJGFNS75RGFGJO8ZUE6S,2/1/2020 00:38:13.176,1,
1264,A19DYGQUQX6FWQ,230,19,630,939,630,939,18,PDYB1443HP2JJ0BEBY84,2/1/2020 00:46:52.48,1,
1265,A19DYGQUQX6FWQ,230,19,124,588,532,1408,11,PDYB1443HP2JJ0BEBY84,2/1/2020 00:46:52.48,1,
1266,A19DYGQUQX6FWQ,23,6,212,1081,578,1486,13,NZCDLRRIMR051EVMEJJ3,2/1/2020 00:48:13.844,1,
1267,AK3DF1BXS8DSM,489,21,226,562,443,888,17,DAXIT8LM840JZEL0LPMC,2/1/2020 00:51:06.019,1,
1268,AK3DF1BXS8DSM,253,22,264,1274,537,1528,38,7V3XM0QTII22XIYBDFE0,2/1/2020 00:52:51.094,1,
1269,AK3DF1BXS8DSM,122,6,69,783,368,1221,14,BQ8VP4DHG4LUYZ4AFBAJ,2/1/2020 00:54:14.075,1,
1270,A28QUR0QYD2WI7,122,8,93,14,520,765,28,RXUPR8IFNRL8E21HRVYY,2/1/2020 00:55:28.475,1,
1271,A28QUR0QYD2WI7,122,7,88,785,532,1217,12,RXUPR8IFNRL8E21HRVYY,2/1/2020 00:55:28.475,1,
1272,A28QUR0QYD2WI7,122,17,165,1238,550,1679,19,RXUPR8IFNRL8E21HRVYY,2/1/2020 00:55:28.475,1,
1273,A3RZT0M7E0TXZ7,63,10,494,961,152,409,41,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,
1274,A3RZT0M7E0TXZ7,63,26,164,1055,507,1369,14,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,
1275,A3RZT0M7E0TXZ7,63,26,156,1363,534,1675,29,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,
1276,A3RZT0M7E0TXZ7,63,26,154,1679,520,1959,14,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,
963,A2WF5UNBPQ13UO,479,10,167,614,441,1007,23,MMRQZV9JZ5ZR5O2ULD24,,1,
436,AKEPGNEGFNLZ5,246,16,208,714,477,939,25,6BVWAGIXTXNB3KAF47BZ,1/1/2020 20:57:27.832,1,
410,A16WMISN53AP9Q,423,6,243,1355,484,1537,9,SKCLCBX7K1574Y133AVU,1/1/2020 20:56:53.593,1,
899,A54SBIMQYHPKG,415,19,216,580,447,1648,21,5LOK5RJEUFRPEQ69QUVF,1/1/2020 21:26:28.08,1,
250,AHEV3HZNQPO5S,8,6,241,700,414,1345,22,A5U4NXR99EZM90RAFH9J,1/1/2020 20:50:56.157,1,
626,A1Q8PPQQCWGY0D,250,10,241,241,499,516,44,94OAVUZDWBI06CZUI2LP,1/1/2020 21:04:35.167,1,
998,A1TVJ4HKOOIL6L,187,3,180,1290,488,2003,30,Y4FVVHOPT0Y6P24KP4QG,1/1/2020 21:35:43.497,1,
201,A3LXD82BMSRT2F,498,17,260,722,410,855,13,EHHA47G5W5X4NJIWLZ2J,1/1/2020 20:49:50.142,1,
21,A21PWJPVJK4PGD,8,6,102,1159,316,687,4,G1PP8UBVHEAGICQ30R89,1/1/2020 20:44:31.716,1,
320,A2KAGFQU28JY43,50,8,297,1001,578,1616,17,CVO5BY9EE1877FQKE2WU,1/1/2020 20:53:08.946,1,
